File Name,Date,Time,Connector Name,Records,Duration (ms)
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:20:25,IncrementalIndividualConnector,19,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:21:20,IncrementalVehicleConnector,250,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:22:24,IncrementalIndividualConnector,21,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:24:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:24:24,IncrementalIndividualConnector,21,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:25:21,IncrementalVehicleConnector,213,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:26:23,IncrementalIndividualConnector,21,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:28:25,IncrementalIndividualConnector,24,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:29:20,IncrementalVehicleConnector,260,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:30:23,IncrementalIndividualConnector,26,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:32:26,IncrementalIndividualConnector,26,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:33:24,IncrementalVehicleConnector,266,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:34:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:34:24,IncrementalIndividualConnector,26,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:36:25,IncrementalIndividualConnector,26,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:37:19,IncrementalVehicleConnector,6229,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:38:23,IncrementalIndividualConnector,26,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:40:27,IncrementalIndividualConnector,26,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:41:38,IncrementalVehicleConnector,20778,38000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:42:23,IncrementalIndividualConnector,26,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:44:26,IncrementalIndividualConnector,27,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:45:31,IncrementalVehicleConnector,21633,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:46:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:46:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:48:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:48:25,IncrementalIndividualConnector,25,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:49:16,IncrementalVehicleConnector,498,16000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:50:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:50:23,IncrementalIndividualConnector,25,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:52:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:53:25,IncrementalVehicleConnector,508,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:54:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:54:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:56:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:57:21,IncrementalVehicleConnector,481,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:58:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,19:58:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:00:27,IncrementalIndividualConnector,27,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:01:23,IncrementalVehicleConnector,470,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:02:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:02:23,IncrementalIndividualConnector,27,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:04:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:05:20,IncrementalVehicleConnector,477,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:06:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:06:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:08:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:08:25,IncrementalIndividualConnector,27,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:09:21,IncrementalVehicleConnector,464,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:10:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:10:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:12:26,IncrementalIndividualConnector,27,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:13:20,IncrementalVehicleConnector,476,20000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:14:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:14:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:16:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:16:26,IncrementalIndividualConnector,27,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:17:24,IncrementalVehicleConnector,472,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:18:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:18:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:20:24,IncrementalIndividualConnector,27,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:21:23,IncrementalVehicleConnector,472,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:22:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:22:23,IncrementalIndividualConnector,27,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:24:25,IncrementalIndividualConnector,29,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:25:16,IncrementalVehicleConnector,464,16000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:26:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:26:22,IncrementalIndividualConnector,31,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:28:25,IncrementalIndividualConnector,31,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:29:25,IncrementalVehicleConnector,492,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:30:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:30:25,IncrementalIndividualConnector,31,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:32:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:32:25,IncrementalIndividualConnector,36,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:33:18,IncrementalVehicleConnector,537,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:34:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:34:23,IncrementalIndividualConnector,38,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:36:25,IncrementalIndividualConnector,38,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:37:16,IncrementalVehicleConnector,527,16000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:38:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:38:23,IncrementalIndividualConnector,38,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:40:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:40:25,IncrementalIndividualConnector,40,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:41:23,IncrementalVehicleConnector,527,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:42:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:42:24,IncrementalIndividualConnector,42,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:44:24,IncrementalIndividualConnector,45,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:45:22,IncrementalVehicleConnector,538,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:46:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:46:25,IncrementalIndividualConnector,45,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:48:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:48:26,IncrementalIndividualConnector,25,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:49:19,IncrementalVehicleConnector,290,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:50:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:50:23,IncrementalIndividualConnector,31,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:52:25,IncrementalIndividualConnector,31,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:53:21,IncrementalVehicleConnector,323,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:54:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:54:24,IncrementalIndividualConnector,31,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:56:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:56:24,IncrementalIndividualConnector,31,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:57:21,IncrementalVehicleConnector,323,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:58:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,20:58:23,IncrementalIndividualConnector,31,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:00:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:00:26,IncrementalIndividualConnector,31,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:01:19,IncrementalVehicleConnector,323,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:02:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:02:23,IncrementalIndividualConnector,31,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:04:25,IncrementalIndividualConnector,31,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:05:24,IncrementalVehicleConnector,333,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:06:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:06:24,IncrementalIndividualConnector,31,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:08:24,IncrementalIndividualConnector,34,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:09:19,IncrementalVehicleConnector,344,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:10:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:10:24,IncrementalIndividualConnector,34,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:12:26,IncrementalIndividualConnector,34,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:13:16,IncrementalVehicleConnector,334,16000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:14:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:14:23,IncrementalIndividualConnector,34,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:16:25,IncrementalIndividualConnector,34,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:17:22,IncrementalVehicleConnector,334,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:18:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:18:24,IncrementalIndividualConnector,34,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:20:24,IncrementalIndividualConnector,34,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:21:19,IncrementalVehicleConnector,346,19000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:22:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:22:23,IncrementalIndividualConnector,34,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:24:12,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:24:25,IncrementalIndividualConnector,34,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:25:18,IncrementalVehicleConnector,346,18000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:26:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:26:22,IncrementalIndividualConnector,34,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,21:28:11,IncrementalLevelStructureConnector,0,11000
